epoch,batch,train_loss,train_accuracy
29,1835,0.47002682,0.75
29,1836,0.4717716,0.71875
29,1837,0.4515478,0.71875
29,1838,0.37311926,0.8125
29,1839,0.404979,0.90625
29,1840,0.36587083,0.90625
29,1841,0.37079418,0.84375
29,1842,0.34790677,0.84375
29,1843,0.293863,0.90625
29,1844,0.5589918,0.65625
29,1845,0.42104727,0.75
29,1846,0.6552508,0.625
29,1847,0.61739665,0.625
29,1848,0.30550283,0.90625
29,1849,0.4223748,0.78125
29,1850,0.4441411,0.75
29,1851,0.5632924,0.6875
29,1852,0.31229955,0.90625
29,1853,0.49576992,0.78125
29,1854,0.46036428,0.8125
29,1855,0.32069275,0.90625
29,1856,0.44412392,0.7391304347826086
30,1857,0.53175336,0.8125
30,1858,0.418362,0.75
30,1859,0.51173604,0.71875
30,1860,0.33011454,0.875
30,1861,0.3967603,0.75
30,1862,0.4817636,0.875
30,1863,0.41620478,0.71875
30,1864,0.42368102,0.84375
30,1865,0.44471374,0.75
30,1866,0.47937772,0.65625
30,1867,0.41111907,0.78125
30,1868,0.47288358,0.75
30,1869,0.36616728,0.84375
30,1870,0.4469278,0.78125
30,1871,0.43576902,0.84375
30,1872,0.49458274,0.75
30,1873,0.43080854,0.78125
30,1874,0.47116062,0.65625
30,1875,0.3774845,0.84375
30,1876,0.55157197,0.78125
30,1877,0.32859072,0.84375
30,1878,0.6413248,0.6875
30,1879,0.5268143,0.625
30,1880,0.47982898,0.75
30,1881,0.46278492,0.78125
30,1882,0.38477546,0.8125
30,1883,0.5617279,0.71875
30,1884,0.4556483,0.78125
30,1885,0.36677217,0.8125
30,1886,0.46242282,0.8125
30,1887,0.45874706,0.75
30,1888,0.36381295,0.875
30,1889,0.34880453,0.875
30,1890,0.45797366,0.6875
30,1891,0.6227671,0.6875
30,1892,0.4615329,0.75
30,1893,0.46801487,0.78125
30,1894,0.53743297,0.65625
30,1895,0.46207952,0.75
30,1896,0.395174,0.8125
30,1897,0.4708334,0.78125
30,1898,0.46370155,0.71875
30,1899,0.43697163,0.75
30,1900,0.33712333,0.90625
30,1901,0.4144802,0.71875
30,1902,0.43610513,0.78125
30,1903,0.2958546,0.90625
30,1904,0.5566501,0.65625
30,1905,0.40752608,0.8125
30,1906,0.43471676,0.78125
30,1907,0.65388775,0.78125
30,1908,0.52934945,0.6875
30,1909,0.39139777,0.84375
30,1910,0.48591477,0.78125
30,1911,0.5130211,0.6875
30,1912,0.35879382,0.875
30,1913,0.48469907,0.75
30,1914,0.30229956,0.90625
30,1915,0.5842976,0.71875
30,1916,0.4658764,0.71875
30,1917,0.35105646,0.90625
30,1918,0.40936276,0.75
30,1919,0.36800382,0.8125
30,1920,0.3716387,0.8260869565217391
